date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:10	97552/97552	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-17d10%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html	(from )
20:05:11	114/114	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2017:05:10%20GMT	https://demos.themeselection.com/robots.txt		(from )
20:05:11	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Aug%202023%2017:05:11%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Orange/Downloads/Admin%20Template/www.googletagmanager.com/gtm.15445.delayed	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:13	30909/30909	---M--	200	added ('OK')	text/css	etag:%2264e371d7-78bd%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/flag-icons.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:13	339440/339440	---M--	200	added ('OK')	text/css	etag:%2264e371d7-52df0%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/materialdesignicons.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/fonts/materialdesignicons.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:13	4080/4080	---M--	200	added ('OK')	text/css	etag:%2264e371d7-ff0%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/node-waves/node-waves.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/node-waves/node-waves.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:14	42728/42728	---M--	200	added ('OK')	text/css	etag:%2264e371d7-a6e8%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/css/rtl/theme-default.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/css/rtl/theme-default.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:14	2553/2553	---M--	200	added ('OK')	text/css	etag:%2264e371d7-9f9%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/css/demo.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/css/demo.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:15	5492/5492	---M--	200	added ('OK')	text/css	etag:%2264e371d7-1574%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:15	587913/587913	---M--	200	added ('OK')	text/css	etag:%2264e371d7-8f889%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/css/rtl/core.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/css/rtl/core.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:15	1825/1825	---M--	200	added ('OK')	text/css	etag:%2264e371d7-721%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/typeahead-js/typeahead.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/typeahead-js/typeahead.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:15	20578/20578	---M--	200	added ('OK')	text/css	etag:%2264e371d7-5062%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-bs5/datatables.bootstrap5.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-bs5/datatables.bootstrap5.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:16	4773/4773	---M--	200	added ('OK')	text/css	etag:%2264e371d7-12a5%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-responsive-bs5/responsive.bootstrap5.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-responsive-bs5/responsive.bootstrap5.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:16	10614/10614	---M--	200	added ('OK')	text/css	etag:%2264e371d7-2976%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-buttons-bs5/buttons.bootstrap5.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-buttons-bs5/buttons.bootstrap5.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:16	726/726	---M--	200	added ('OK')	text/css	etag:%2264e371d7-2d6%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-checkboxes-jquery/datatables.checkboxes.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/datatables-checkboxes-jquery/datatables.checkboxes.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	29540/29540	---M--	200	added ('OK')	text/css	etag:%2264e371d7-7364%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/sweetalert2/sweetalert2.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/sweetalert2/sweetalert2.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	11375/11375	---M--	200	added ('OK')	text/css	etag:%2264e371d7-2c6f%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/@form-validation/umd/styles/index.min.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/@form-validation/umd/styles/index.min.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	24996/24996	---M--	200	added ('OK')	text/css	etag:%2264e371d7-61a4%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/select2/select2.css	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/libs/select2/select2.css	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	23026/23026	---M--	200	added ('OK')	application/javascript	etag:%2264e371d7-59f2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/js/helpers.js	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/js/helpers.js	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	49032/49032	---M--	200	added ('OK')	application/javascript	etag:%2264e371d7-bf88%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/js/template-customizer.js	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/vendor/js/template-customizer.js	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:17	1152/1152	---M--	200	added ('OK')	application/javascript	etag:%2264e371da-480%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/assets/js/config.js	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/assets/js/config.js	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:18	108154/108154	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1a67a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/index.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/index.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:18	107533/107533	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1a40d%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/dashboards-crm.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/dashboards-crm.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:18	108710/108710	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1a8a6%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-dashboard.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:18	103336/103336	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-193a8%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-logistics-dashboard.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-logistics-dashboard.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:19	94526/94526	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1713e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-dashboard.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-dashboard.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:19	74595/74595	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-12363%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-collapsed-menu.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-collapsed-menu.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:19	74416/74416	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-122b0%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-content-navbar.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-content-navbar.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:19	74805/74805	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-12435%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-content-navbar-with-sidebar.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-content-navbar-with-sidebar.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:20	30228/30228	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-7614%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-without-menu.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-without-menu.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:20	51756/51756	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-ca2c%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-without-navbar.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-without-navbar.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:20	74403/74403	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-122a3%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-fluid.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-fluid.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:20	74427/74427	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-122bb%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-container.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-container.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:21	5338/5338	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-14da%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-blank.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/layouts-blank.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:21	125734/125734	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1eb26%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-email.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-email.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:21	102834/102834	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-191b2%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-chat.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-chat.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:22	82344/82344	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-141a8%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-calendar.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-calendar.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:22	85507/85507	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-14e03%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-kanban.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-kanban.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:23	78394/78394	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1323a%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-product-list.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-product-list.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:23	97495/97495	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-17cd7%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-product-add.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-product-add.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:24	80373/80373	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-139f5%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-category-list.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-category-list.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:24	77427/77427	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-12e73%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-list.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-list.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:24	81780/81780	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-13f74%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-all.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-all.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:25	93257/93257	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-16c49%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-overview.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-overview.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:25	96862/96862	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-17a5e%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-security.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-security.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:26	122249/122249	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1dd89%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-billing.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-billing.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:26	93307/93307	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-16c7b%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-notifications.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-customer-details-notifications.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:26	79109/79109	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-13505%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-manage-reviews.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-manage-reviews.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:26	80269/80269	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1398d%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-referral.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-referral.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:27	89055/89055	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-15bdf%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-detail.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-detail.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:27	92325/92325	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-168a5%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-payments.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-payments.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:28	81682/81682	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-13f12%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-checkout.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-checkout.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:28	85005/85005	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-14c0d%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-shipping.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-shipping.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:29	82036/82036	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-14074%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-locations.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-locations.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:29	86079/86079	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1503f%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-notifications.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-settings-notifications.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:29	93976/93976	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-16f18%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-course.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-course.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:30	88524/88524	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-159cc%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-course-details.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-academy-course-details.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:30	90327/90327	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-160d7%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-logistics-fleet.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-logistics-fleet.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:30	77721/77721	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-12f99%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-list.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-list.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:31	88191/88191	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-1587f%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-preview.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
20:05:31	92960/92960	---MCZ	200	added ('OK')	text/html	etag:W/%2264e371d7-16b20%22	https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-edit.html	C:/Users/Orange/Downloads/Admin%20Template/demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-invoice-edit.html	(from https://demos.themeselection.com/materio-bootstrap-html-admin-template/html/vertical-menu-template/app-ecommerce-order-details.html)
